funding_rounds,time_to_first_funding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,status,region,city,total_investment,Industry_Group,Founded_year
1.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,673,3341,40000.0,38,2011
6.0,112.0,1700.0,1000.0,2000.0,5000.0,0.0,0.0,0.0,2,487,1637,15400.0,8,2010
1.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,78,192,25000.0,38,2013
1.0,3615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,1445,35000000.0,38,2003
3.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,90,259,1050000.0,11,2012
1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,9,2009
1.0,3281.0,0.0,0.0,46500000.0,0.0,0.0,0.0,0.0,2,335,1143,46500000.0,38,1998
1.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,0.0,7,2013
1.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,253,852,643300.0,11,2013
2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2784,1400000.0,7,2012
2.0,2220.0,29000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,2,521,3195,32000000.0,11,2000
1.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,700,2394,75000.0,31,2010
4.0,366.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,645,2187,3499997.0,1,2008
1.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,363,1262,0.0,7,2011
1.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,25000.0,11,2011
2.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,3290,75000.0,31,2012
2.0,210.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,4600000.0,38,2011
3.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,949,897,5000.0,11,2010
1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,31,2012
1.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,715,1444,0.0,11,2011
1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,11,2009
1.0,6120.0,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0,770,2784,11000000.0,8,1990
1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,131,1121,0.0,39,2013
7.0,600.0,13900000.0,6019999.0,0.0,0.0,0.0,0.0,0.0,2,770,2383,48076094.0,24,2007
1.0,-444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,455,1534,100000.0,38,2013
1.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,0.0,31,2011
1.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,901,3182,0.0,24,2011
1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,0.0,28,2011
1.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,717,2465,0.0,25,2013
1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2383,200000.0,38,2014
1.0,3261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,974,3481,81600.0,22,2005
1.0,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,253,852,40000.0,7,2006
3.0,2099.0,0.0,45860000.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,54092745.0,5,2001
1.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,823,2928,800000.0,38,2013
1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,557,1852,66070.0,8,2012
3.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,495,1677,2004999.0,24,2012
1.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,325000.0,31,2011
1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,135,431,0.0,7,2010
1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,569,1862,5000.0,38,2007
3.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,645,2187,1730000.0,31,2011
3.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,1325000.0,1,2011
1.0,-151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,90,259,0.0,38,2013
1.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,0.0,7,2013
1.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,2752.0,31,2013
1.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,988,2121,30000.0,31,2010
1.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,598,2054,20000.0,31,2010
1.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,717,2465,1500000.0,7,2010
1.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,704,2423,150000.0,13,2011
1.0,2347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,901,3182,7350000.0,24,2004
2.0,58.0,5270000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,519,1784,5920000.0,19,2007
1.0,1024.0,0.0,625286.0,0.0,0.0,0.0,0.0,0.0,2,408,682,625286.0,31,2012
1.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,86,0.0,38,2011
1.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,998,3569,0.0,14,2012
4.0,3725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1797,3410000.0,22,2002
2.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,524,1803,1140000.0,31,2003
3.0,89.0,12250000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,468,12800000.0,22,2013
1.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,700,2394,0.0,34,2000
2.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,46549.0,0,2011
1.0,3865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,319,3122,800000.0,7,2003
1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,229,49,0.0,34,2013
2.0,2319.0,16257291.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,31,16257291.0,41,2004
3.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,645,2187,560001.0,1,2008
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,0.0,24,2009
1.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,788,2776,300000.0,35,2014
2.0,479.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,135,12000000.0,34,2011
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,22664.0,8,2011
7.0,1719.0,0.0,0.0,13000000.0,21000000.0,0.0,44000000.0,35000000.0,2,238,807,115046520.0,8,2002
5.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,567,2141,11360700.0,38,2011
1.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,2250000.0,38,2013
3.0,-31.0,3000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,2,770,2787,18500000.0,23,2006
1.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,936,3281,125000.0,38,2012
3.0,515.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,3312300.0,22,2009
1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,200000.0,36,2010
1.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,40000.0,8,2010
2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,674,2789,500000.0,15,2014
1.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,1600000.0,28,2013
3.0,240.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,2,183,586,18000000.0,11,2010
1.0,1039.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,4000000.0,28,2010
1.0,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,468,35000.0,24,2011
3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,800,3106,1000000.0,31,2012
1.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,868,3091,0.0,19,2009
1.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,587,2007,0.0,6,2013
1.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,645,2187,1400000.0,24,2009
1.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37,79,500000.0,38,2010
1.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,28,2012
1.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2096,0.0,21,2013
2.0,1528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,770,2780,13500000.0,23,2007
1.0,3180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,1685,0.0,17,2004
2.0,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,549,2991,1500000.0,22,2006
1.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,229,758,250000.0,5,2011
1.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,72,182,8176280.0,22,2001
5.0,209.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,3083,2650000.0,8,2011
2.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,748,2623,1050000.0,35,2012
1.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,569,1862,25000.0,42,2012
3.0,660.0,2877488.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,4727988.0,22,2009
6.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,587,3450,804500.0,38,2011
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2820,0.0,23,2008
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,28,2013
1.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,999,3571,100000.0,13,2012
1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,28,2014
5.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,395,32111759.0,22,2012
2.0,1866.0,0.0,7000000.0,3000000.0,0.0,0.0,0.0,0.0,2,229,2632,10000000.0,38,2000
7.0,360.0,10000000.0,27000000.0,100000000.0,200000000.0,225000000.0,200000000.0,0.0,2,770,2784,762500000.0,24,2009
1.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,770,2787,10000.0,24,2012
2.0,868.0,2313624.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,2313624.0,25,2009
3.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,29,45,425000.0,8,2013
4.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,1958,4100000.0,38,2010
2.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,58,400000.0,7,2012
1.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,0.0,38,2013
1.0,3245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,392,1374,293358.0,38,2002
1.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,141,2363,2000000.0,38,2009
1.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,3358,0.0,38,2012
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,862,250000.0,31,2012
1.0,406.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,770,2784,3500000.0,38,2010
1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1797,900000.0,38,2008
1.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,823,2928,200000.0,28,2013
1.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,134,427,27000.0,28,2013
3.0,209.0,7700000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2794,11200000.0,11,2012
2.0,190.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,1448,2000000.0,1,2009
1.0,1592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,739,865,535500.0,5,2005
1.0,1176.0,36000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,79,200,36000000.0,9,2011
2.0,8156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,627,2862,8945046.0,7,1987
1.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,235,2377,0.0,41,2014
2.0,390.0,1920760.0,0.0,0.0,0.0,0.0,0.0,0.0,2,823,2928,1920760.0,9,2012
2.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,110000.0,25,2011
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,13,1200000.0,38,2013
4.0,85.0,4500000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,14000000.0,38,2011
1.0,984.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,3800000.0,12,2007
1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2784,200000.0,17,2011
1.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,951,2656,460154.0,38,2008
1.0,4001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,904,3194,2726672.0,17,2003
2.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,800,3106,2708825.0,28,2012
3.0,330.0,5000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0,114,468,13100000.0,7,2004
12.0,753.0,0.0,16337500.0,24000000.0,29000000.0,22077925.0,0.0,0.0,2,393,3006,136515425.0,38,2003
1.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,105000000.0,38,2013
6.0,1096.0,0.0,10000000.0,19650000.0,0.0,0.0,0.0,0.0,2,770,2482,34949999.0,1,2003
3.0,135.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,238,350,6625000.0,7,2012
6.0,3284.0,3500000.0,9000000.0,10000000.0,0.0,0.0,0.0,0.0,2,770,2784,45585068.0,36,1998
1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22,1396,279706.0,5,2013
1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,798,2831,90000.0,8,2013
1.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,264,898,2400000.0,38,2011
4.0,699.0,0.0,8110157.0,0.0,0.0,0.0,0.0,0.0,2,114,346,9260157.0,11,2008
2.0,668.0,2500000.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0,645,2187,6100000.0,8,2009
2.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,740000.0,26,2010
2.0,382.0,4600000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,2825,4750000.0,12,2012
1.0,540.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2383,3800000.0,13,2012
1.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,46599.0,7,2013
3.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,842,3016,932150.0,38,2013
1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2383,0.0,13,2011
1.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,475,1608,15000.0,41,2013
1.0,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,625000.0,22,2008
5.0,1471.0,1400000.0,2100000.0,0.0,0.0,0.0,0.0,0.0,2,521,1300,9432455.0,1,2006
2.0,-977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2794,300000.0,26,2008
3.0,-420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,170000.0,11,2014
8.0,2665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,72,182,25633837.0,23,2002
4.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,754,2658,92505372.0,22,2005
4.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,639119.0,33,2011
2.0,-360.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,770,2784,2300000.0,8,2008
1.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,998,3569,2000000.0,31,2002
1.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,609,2106,0.0,31,2009
1.0,3228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,305,1031,0.0,38,2003
1.0,1102.0,8700000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,358,3177,8700000.0,1,2003
1.0,5560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,2625,0.0,26,1999
1.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,1795,4530000.0,24,2011
1.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,20000.0,11,2014
1.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,1500000.0,31,2012
1.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2383,500000.0,11,2014
2.0,867.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,2,605,2083,10000000.0,19,2009
2.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,238,350,580000.0,11,2011
4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,1375000.0,19,2011
1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,3138,400000.0,28,2012
2.0,1409.0,5400000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,2,770,2820,7400000.0,28,2003
2.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,600,2894276.0,26,2010
2.0,-1080.0,5835986.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,5835986.0,24,2010
1.0,3180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,901,3182,700000.0,7,2005
2.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,20203.0,11,2012
6.0,156.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114,3465,53700000.0,24,2005
1.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1858,101076.0,24,2006
1.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,0.0,23,2009
2.0,1756.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,8000000.0,28,2005
3.0,113.0,3400000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,13400000.0,28,2011
1.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,319,820,0.0,35,2009
1.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,2076000.0,16,2011
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,947,3311,278336.0,12,2012
4.0,452.0,4200000.0,6750000.0,15000000.0,0.0,0.0,0.0,0.0,2,645,2187,26950000.0,1,2010
1.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,936,3281,0.0,28,2011
1.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1329,0.0,42,2007
1.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,38,2013
4.0,179.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,7843000.0,17,2012
1.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,936,3281,450450.0,8,2010
1.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,713,2860,244900.0,39,2009
4.0,-175.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,8926212.0,36,2010
1.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,645,2187,500000.0,26,2007
1.0,4498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,238,807,1900000.0,7,1997
1.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,2800000.0,38,2012
1.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,901,3182,1500000.0,38,2011
4.0,899.0,4500000.0,22000000.0,0.0,0.0,0.0,0.0,0.0,3,770,2784,27700000.0,28,2010
1.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,40000.0,34,2013
3.0,240.0,2046026.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2787,5791106.0,38,2011
1.0,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,428,1849,0.0,35,2008
1.0,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,872,3569,454575.0,26,2005
1.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,24,2012
1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,135,431,50000.0,8,2012
1.0,4718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2787,325000.0,1,2000
1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,603,2065,0.0,38,2009
1.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,50000.0,24,2007
1.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,209,692,3750000.0,38,2013
2.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,729,2538,62000.0,42,2012
1.0,-1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,758,2681,8923600.0,21,2008
1.0,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,229,2475,0.0,10,2007
1.0,2338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,1445,200000.0,38,2003
1.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,40000.0,31,2012
1.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,226803.0,11,2012
2.0,1253.0,13100000.0,52000000.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,65100000.0,12,2010
1.0,671.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,770,2779,2300000.0,23,2007
1.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,3083,0.0,12,2012
1.0,3916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,520,1785,3998800.0,9,1999
4.0,178.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,11000000.0,31,2009
1.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,811,2878,88109.0,7,2012
1.0,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,1500000.0,29,2010
1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,904,3194,0.0,42,2006
1.0,1571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,429,2497,945000.0,14,2009
1.0,2221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,468,0.0,10,2003
2.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,750,2635,7200000.0,31,2011
1.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,381,1321,500000.0,8,2010
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,959,3382,250000.0,38,2007
3.0,1590.0,7500000.0,5000000.0,5000000.0,0.0,0.0,0.0,0.0,0,770,31,17500000.0,17,1999
1.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,208,679,0.0,23,2002
1.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,420,1457,932785.0,22,2012
1.0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,603,2065,47788.0,28,2008
2.0,3630.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,2,676,2340,24000000.0,38,2002
1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,763,2707,720750.0,1,2011
2.0,-211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,77000.0,24,2014
1.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,643,1851,901400.0,24,2012
1.0,1481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,936,2260,250000.0,12,2008
4.0,880.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,8660000.0,24,2006
1.0,8998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,0.0,38,1989
4.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,860000.0,38,2011
1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,711,2445,10000.0,16,2011
1.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,74,186,160000.0,28,2012
1.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,811,2878,270031.0,38,2011
5.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,770,1083,2806096.0,23,2009
1.0,8346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,205,674,0.0,38,1984
5.0,888.0,231069.0,0.0,0.0,0.0,0.0,0.0,0.0,2,72,182,2361692.0,5,2009
4.0,1080.0,6000000.0,7400000.0,10000000.0,0.0,0.0,0.0,0.0,0,770,2794,23400000.0,7,2006
5.0,828.0,13700000.0,8000000.0,24000000.0,100000000.0,50000000.0,0.0,0.0,2,250,847,195700000.0,25,2000
3.0,419.0,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,904,1590,2700000.0,22,2012
1.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,1100000.0,23,2000
1.0,1835.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,2000000.0,17,2006
1.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,200000.0,22,2013
4.0,450.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,21400000.0,8,2012
1.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,468,0.0,22,2013
1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,145,3569,0.0,42,2013
3.0,246.0,7200000.0,20000000.0,38000000.0,0.0,0.0,0.0,0.0,2,770,2794,65200000.0,12,2011
1.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,3138,30000.0,25,2014
1.0,3205.0,0.0,0.0,37000000.0,0.0,0.0,0.0,0.0,0,770,3083,37000000.0,38,1999
1.0,580.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,3083,4500000.0,38,2013
